21,12,2,2,2,82,231,1617,2,1583.5250000091,1
21,12,2,1,1,17,116,1540,1,2183.80739999702,1
21,12,2,1,1,15,114,1620,1,1950.24160000321,1
21,12,2,1,1,39,138,1519,1,1550.20359999617,1
21,12,2,0,9,105,904,1656,9,1400.22630000021,1
21,12,2,0,9,143,942,1533,9,1366.83260000427,1
21,12,2,0,9,111,910,1543,9,1183.5010000068,1
21,12,2,1,1,34,133,1599,1,1650.14709999377,1
21,12,2,2,2,60,209,1709,1,1100.1341999945,0
21,12,2,2,2,69,218,1751,1,1866.85239999497,0
21,12,2,0,9,115,914,1755,9,1066.83880000492,1
21,12,2,0,9,125,924,1699,9,1300.25889999524,1
21,12,2,0,9,149,948,1617,9,1750.12890000653,1
21,12,2,1,1,31,130,1800,1,3133.55240000237,1
21,12,2,1,1,13,112,1786,1,1850.16110001015,1
21,12,2,1,1,3,102,1597,1,1933.5415000096,1
21,12,2,0,9,141,940,1760,9,1416.81100000278,1
21,12,2,2,2,98,247,1516,9,1250.15649999841,0
21,12,2,0,9,124,923,1524,1,1616.83649999031,0
21,12,2,1,1,8,107,1669,1,1916.84769999119,1
21,12,2,2,2,95,244,1536,2,1783.5533000034,1
21,12,2,0,9,139,938,1572,9,1783.50859999773,1
21,12,2,1,1,22,121,1590,1,2183.54569999792,1
21,12,2,1,1,1,100,1535,1,2516.91700000083,1
21,12,2,1,1,19,118,1525,1,2133.52540000051,1
21,12,2,2,2,99,248,1516,1,1816.87179999426,0
21,12,2,0,9,136,935,1666,9,1400.24479999556,1
21,12,2,2,2,74,223,1733,1,1633.55739999679,0
21,12,2,1,1,33,132,1655,1,2650.22609999869,1
21,12,2,1,1,21,120,1597,1,1833.48099999421,1
21,12,2,2,2,79,228,1736,1,2666.91600000195,0
21,12,2,2,2,63,212,1655,1,2000.25230000028,0
21,12,2,0,9,130,929,1632,9,1516.92609999736,1
21,12,2,2,2,65,214,1547,2,1450.17580001149,1
21,12,2,2,2,81,230,1532,2,1216.81749999698,1
21,12,2,1,1,18,117,1518,1,2233.4955999977,1
21,12,2,0,9,131,930,1783,9,1316.84759999916,1
21,12,2,2,2,100,249,1545,2,1383.52019999002,1
21,12,2,1,1,44,143,1746,1,2016.81609998923,1
21,12,2,1,1,16,115,1750,1,1783.51120000298,1
21,12,2,1,1,26,125,1544,1,2350.36339999351,1
21,12,2,1,1,46,145,1780,1,2483.54590000235,1
21,12,2,0,9,146,945,1620,9,1083.50919999066,1
21,12,2,2,2,72,221,1636,2,883.515399997123,1
21,12,2,2,2,73,222,1616,9,1116.84049999167,0
21,12,2,1,1,11,110,1655,1,2400.18769999733,1
21,12,2,0,9,104,903,1685,9,1428.50819999876,1
21,12,2,1,1,5,104,1603,1,2383.52560000203,1
21,12,2,1,1,2,101,1745,1,1650.18750001036,1
21,12,2,1,1,30,129,1671,1,1933.54159999581,1
21,12,2,1,1,20,119,1549,1,1833.37689998734,1
