0,22,2,1,1,24,123,1721,1,1866.4932,1
0,22,2,2,2,77,226,1538,2,1049.5549,1
0,22,2,1,1,46,145,1631,1,1834.7861,1
0,22,2,2,2,67,216,1630,2,1650.1639,1
0,22,2,2,2,59,208,1729,2,1466.8513,1
0,22,2,1,1,17,116,1770,1,1668.1198,1
0,22,2,0,9,122,921,1675,9,1817.1922,1
0,22,2,0,9,125,924,1510,9,1768.1153,1
0,22,2,1,1,29,128,1521,1,1584.5915,1
0,22,2,0,9,104,903,1626,9,1633.1855,1
0,22,2,1,1,44,143,1734,1,1616.4992,1
0,22,2,2,2,54,203,1790,2,1351.5476,1
0,22,2,0,9,130,929,1546,9,1734.7552,1
0,22,2,0,9,141,940,1528,9,1834.6265,1
0,22,2,2,2,61,210,1638,2,1701.7595,1
0,22,2,2,2,63,212,1776,2,2268.111,1
0,22,2,0,9,135,934,1620,9,2118.609,1
0,22,2,2,2,96,245,1540,2,1868.619,1
0,22,2,1,1,26,125,1663,1,1899.8103,1
0,22,2,2,2,68,217,1766,2,1201.2295,1
0,22,2,1,1,27,126,1662,1,1768.1184,1
0,22,2,2,2,87,236,1632,2,1266.385,1
0,22,2,2,2,55,204,1647,2,1916.6225,1
0,22,2,2,2,71,220,1690,2,1485.7992,1
0,22,2,2,2,80,229,1682,2,1166.3668,1
0,22,2,1,1,8,107,1791,1,1966.4727,1
0,22,2,1,1,15,114,1639,1,1585.042,1
0,22,2,0,9,142,941,1597,9,2184.268,1
0,22,2,2,2,53,202,1758,2,1835.0306,1
0,22,2,2,2,99,248,1683,2,1734.4048,1
0,22,2,0,9,132,931,1682,9,2084.8695,1
0,22,2,1,1,6,105,1621,1,1918.3284,1
0,22,2,0,9,118,917,1686,9,2683.0758,1
0,22,2,2,2,57,206,1568,2,1316.9087,1
0,22,2,2,2,91,240,1757,2,1717.9265,1
0,22,2,0,9,136,935,1622,9,1649.6325,1
0,22,2,2,2,88,237,1787,2,1367.9622,1
0,22,2,1,1,2,101,1558,1,1834.8775,1
0,22,2,1,1,28,127,1593,1,1749.9247,1
0,22,2,2,2,86,235,1562,1,1433.518,0
0,22,2,2,2,70,219,1553,2,1517.5118,1
0,22,2,0,9,138,937,1683,9,1884.1796,1
0,22,2,1,1,33,132,1502,1,2067.4549,1
0,22,2,1,1,40,139,1538,1,2217.7422,1
0,22,2,2,2,56,205,1566,2,1650.9584,1
0,22,2,0,9,107,906,1688,9,1951.5166,1
0,22,2,2,2,66,215,1673,2,1618.2983,1
0,22,2,1,1,38,137,1562,1,1417.0678,1
0,22,2,1,1,50,149,1678,1,2101.1443,1
0,22,2,0,9,144,943,1570,9,1718.2447,1
0,22,2,1,1,10,109,1754,1,2068.0725,1
0,22,2,0,9,113,912,1727,9,2034.9805,1
0,22,2,2,2,69,218,1618,2,2083.1566,1
0,22,2,0,9,101,900,1558,9,1769.0131,1
0,22,2,0,9,149,948,1588,9,1466.3716,1
0,22,2,2,2,92,241,1513,2,1349.7256,1
0,22,2,1,1,23,122,1613,1,1599.9906,1
0,22,2,1,1,47,146,1514,1,1633.463,1
0,22,2,0,9,114,913,1723,9,1750.3155,1
0,22,2,0,9,108,907,1722,9,1833.5255,1
0,22,2,2,2,75,224,1800,2,1466.6453,1
0,22,2,0,9,128,927,1510,9,1634.193,1
0,22,2,0,9,133,932,1576,9,1333.9636,1
0,22,2,1,1,9,108,1622,1,1901.6598,1
0,22,2,2,2,100,249,1770,2,1366.4793,1
0,22,2,0,9,137,936,1616,9,1618.099,1
0,22,2,0,9,123,922,1675,9,1567.5648,1
0,22,2,2,2,64,213,1548,2,1268.1254,1
0,22,2,0,9,124,923,1757,9,1634.7544,1
0,22,2,1,1,1,100,1559,1,1684.2385,1
0,22,2,1,1,16,115,1745,1,1834.9952,1
0,22,2,1,1,11,110,1685,1,1866.7447,1
0,22,2,1,1,25,124,1787,1,1985.1397,1
0,22,2,1,1,32,131,1639,1,2067.7978,1
0,22,2,1,1,39,138,1636,1,1834.7838,1
0,22,2,1,1,35,134,1693,1,1734.9799,1
0,22,2,1,1,5,104,1641,1,1734.6495,1
0,22,2,0,9,109,908,1742,9,1684.4756,1
0,22,2,0,9,116,915,1547,9,1884.8464,1
0,22,2,2,2,84,233,1664,2,2001.5769,1
0,22,2,2,2,89,238,1537,2,1750.1122,1
0,22,2,0,9,120,919,1751,9,2400.0264,1
0,22,2,2,2,60,209,1604,2,1334.9605,1
0,22,2,0,9,102,901,1727,9,1883.2177,1
0,22,2,1,1,19,118,1600,1,1800.0764,1
0,22,2,2,2,78,227,1569,2,1334.5205,1
0,22,2,2,2,94,243,1794,2,1584.7155,1
0,22,2,0,9,131,930,1543,9,1718.2542,1
