20,11,1,1,1,24,123,1781,1,2550.52109999815,1
20,11,1,0,9,144,943,1654,9,1933.85520001175,1
20,11,1,2,2,94,243,1734,2,1134.30959999096,1
20,11,1,0,9,131,930,1629,9,2733.82259998471,1
20,11,1,0,9,111,910,1635,9,2017.4793000333,1
20,11,1,1,1,25,124,1704,1,2767.33839994995,1
20,11,1,1,1,2,101,1772,1,3567.84280005377,1
20,11,1,1,1,20,119,1788,1,4317.22580001224,1
20,11,1,1,1,40,139,1510,1,2600.84410000127,1
20,11,1,2,2,91,240,1522,2,1234.36140001286,1
20,11,1,1,1,15,114,1740,1,3283.94709998975,1
20,11,1,0,9,115,914,1545,9,2417.06730000442,1
20,11,1,0,9,121,920,1532,9,2034.12619995652,1
20,11,1,2,2,78,227,1575,2,1083.79120001337,1
20,11,1,1,1,10,109,1790,1,2633.63820000086,1
20,11,1,2,2,86,235,1586,2,1183.82939998992,1
20,11,1,1,1,16,115,1542,1,2133.88779998058,1
20,11,1,0,9,119,918,1523,9,2067.38779996522,1
20,11,1,0,9,146,945,1522,9,1917.00129996752,1
20,11,1,1,1,26,125,1728,1,2867.05040000379,1
20,11,1,2,2,68,217,1541,2,1084.19139997568,1
20,11,1,0,9,141,940,1756,9,1800.29939999804,1
20,11,1,1,1,36,135,1747,1,2433.57379996451,1
20,11,1,2,2,74,223,1573,2,1134.13489999948,1
20,11,1,1,1,34,133,1513,1,2100.35279998556,1
20,11,1,2,2,66,215,1788,2,733.644800027832,1
20,11,1,0,9,130,929,1740,9,1567.31239997316,1
20,11,1,2,2,61,210,1726,2,1466.97990002576,1
20,11,1,2,2,85,234,1776,2,1416.86350002419,1
20,11,1,2,2,67,216,1664,1,2517.0290999813,0
20,11,1,2,2,69,218,1544,2,2950.26160002453,1
20,11,1,2,2,64,213,1710,2,1050.33229995752,1
20,11,1,0,9,104,903,1659,9,1950.33350004815,1
20,11,1,1,1,21,120,1697,1,2916.97700001532,1
20,11,1,2,2,99,248,1503,2,1317.0289999689,1
20,11,1,0,9,142,941,1687,9,2333.80059996853,1
20,11,1,1,1,13,112,1788,1,2400.35149996402,1
20,11,1,2,2,79,228,1685,2,1533.69070001645,1
20,11,1,0,9,116,915,1748,9,2067.0285000233,1
20,11,1,2,2,82,231,1750,2,1450.2688999637,1
20,11,1,2,2,92,241,1516,2,1966.95019997424,1
20,11,1,1,1,32,131,1509,1,3367.02930001775,1
20,11,1,2,2,87,236,1727,2,1400.26740002213,1
20,11,1,2,2,62,211,1576,2,1433.88790002791,1
20,11,1,1,1,46,145,1647,1,3450.33389999298,1
20,11,1,2,2,71,220,1753,2,2033.56469998835,1
20,11,1,2,2,88,237,1726,2,1983.76490001101,1
20,11,1,0,9,128,927,1620,9,3033.56750000967,1
20,11,1,0,9,117,916,1662,9,2750.58970000828,1
20,11,1,1,1,7,106,1583,1,3100.42480000993,1
20,11,1,2,2,55,204,1535,2,1567.02819996281,1
20,11,1,1,1,22,121,1510,1,2683.68939997163,1
20,11,1,0,9,109,908,1707,9,2666.61569999997,1
20,11,1,1,1,37,136,1709,1,2550.38430000423,1
20,11,1,1,1,9,108,1788,9,1500.5899000098,0
20,11,1,2,2,52,201,1704,2,1300.12080003507,1
20,11,1,1,1,12,111,1792,1,2283.66010001628,1
20,11,1,0,9,108,907,1696,9,3050.49890000373,1
20,11,1,1,1,14,113,1646,1,3617.02960002003,1
20,11,1,2,2,80,229,1642,2,1183.72289999388,1
20,11,1,1,1,1,100,1745,1,2450.44030004647,1
20,11,1,2,2,89,238,1614,2,1383.57820000965,1
20,11,1,2,2,73,222,1745,2,1716.94369998295,1
20,11,1,2,2,70,219,1577,2,3400.18720005173,1
20,11,1,1,1,44,143,1739,1,2683.66199999582,1
20,11,1,2,2,77,226,1559,2,1017.05050002784,1
20,11,1,1,1,45,144,1556,1,2466.94319997914,1
20,11,1,1,1,30,129,1551,1,2750.38609997137,1
20,11,1,2,2,100,249,1601,2,1933.72920004185,1
20,11,1,2,2,63,212,1652,2,2950.18280000659,1
20,11,1,0,9,150,949,1572,9,2567.02489999589,1
20,11,1,0,9,134,933,1579,9,2266.78190001985,1
20,11,1,1,1,43,142,1730,1,2283.61699997913,1
20,11,1,2,2,97,246,1671,2,683.831100002863,1
20,11,1,0,9,105,904,1549,9,2717.34819997801,1
20,11,1,1,1,6,105,1529,9,1517.02629995998,0
20,11,1,0,9,145,944,1620,9,1983.54400001699,1
20,11,1,1,1,5,104,1690,1,2233.82349999156,1
20,11,1,0,9,123,922,1501,9,2167.03360003885,1
20,11,1,0,9,133,932,1554,9,2416.95270000491,1
20,11,1,0,9,149,948,1555,9,2466.97750000749,1
20,11,1,2,2,90,239,1670,2,1116.95990001317,1
20,11,1,1,1,47,146,1634,1,2583.70890002698,1
20,11,1,1,1,48,147,1694,1,2067.03410000773,1
20,11,1,0,9,103,902,1593,9,2283.68799999589,1
20,11,1,2,2,54,203,1548,2,1466.76199999638,1
20,11,1,0,9,102,901,1739,9,2000.05419994704,1
20,11,1,1,1,31,130,1712,1,2917.01420000754,1
